seq,timestamp,px,py,pz,ox,oy,oz,ow,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,vx,vy,vz,ax,ay,az,jx,jy,jz
1454.0,1.72168917796904e+18,-0.973052084,0.3586269915103912,0.1704175323247909,0.12964428961277,0.052945923,0.4186366498470306,-0.89729172,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1455.0,1.72168917796904e+18,-0.973052084,0.3586269915103912,0.1704175323247909,0.12964428961277,0.052945923,0.4186366498470306,-0.89729172,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1456.0,1.7216891779766472e+18,-0.973315716,0.3588567972183227,0.1704682260751724,0.1290337145328521,0.052097797,0.4181431531906128,-0.897659361,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1457.0,1.7216891779766472e+18,-0.973315716,0.3588567972183227,0.1704682260751724,0.1290337145328521,0.052097797,0.4181431531906128,-0.897659361,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1458.0,1.7216891779867607e+18,-0.973662853,0.3590448796749115,0.1704869270324707,0.1285861432552337,0.051463723,0.4178357422351837,-0.897903323,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1459.0,1.7216891779867607e+18,-0.973662853,0.3590448796749115,0.1704869270324707,0.1285861432552337,0.051463723,0.4178357422351837,-0.897903323,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1460.0,1.7216891779974687e+18,-0.974034727,0.359195352,0.1704337149858474,0.1282555013895034,0.0504693761467933,0.4177576601505279,-0.898043394,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1461.0,1.7216891779974687e+18,-0.974034727,0.359195352,0.1704337149858474,0.1282555013895034,0.0504693761467933,0.4177576601505279,-0.898043394,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1462.0,1.721689178006889e+18,-0.974402189,0.3592884242534637,0.1703518033027649,0.1280147433280944,0.04962033,0.417448878288269,-0.89826858,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1463.0,1.721689178006889e+18,-0.974402189,0.3592884242534637,0.1703518033027649,0.1280147433280944,0.04962033,0.417448878288269,-0.89826858,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1464.0,1.7216891780179666e+18,-0.974767923,0.3594216108322143,0.1701662689447403,0.1279824674129486,0.04861702,0.4171057343482971,-0.898487508,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1465.0,1.7216891780179666e+18,-0.974767923,0.3594216108322143,0.1701662689447403,0.1279824674129486,0.04861702,0.4171057343482971,-0.898487508,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1466.0,1.721689178061799e+18,-0.975170851,0.3595489263534546,0.1699941009283065,0.1276290565729141,0.047884423,0.4172932207584381,-0.898490012,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1467.0,1.721689178061799e+18,-0.975170851,0.3595489263534546,0.1699941009283065,0.1276290565729141,0.047884423,0.4172932207584381,-0.898490012,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1468.0,1.7216891780621036e+18,-0.975542188,0.3596944808959961,0.1698653399944305,0.1275210082530975,0.047287125,0.4175184965133667,-0.898432374,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1469.0,1.7216891780621036e+18,-0.975542188,0.3596944808959961,0.1698653399944305,0.1275210082530975,0.047287125,0.4175184965133667,-0.898432374,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1470.0,1.7216891780625764e+18,-0.975922704,0.3598345220088959,0.1697472184896469,0.1273606419563293,0.046661738,0.4175941050052643,-0.89845264,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1471.0,1.7216891780625764e+18,-0.975922704,0.3598345220088959,0.1697472184896469,0.1273606419563293,0.046661738,0.4175941050052643,-0.89845264,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1472.0,1.721689178063105e+18,-0.976274729,0.3599517941474914,0.169610858,0.1274866163730621,0.04592612,0.4177228808403015,-0.898412824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1473.0,1.721689178063105e+18,-0.976274729,0.3599517941474914,0.169610858,0.1274866163730621,0.04592612,0.4177228808403015,-0.898412824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1474.0,1.7216891780665577e+18,-0.976630509,0.3600282371044159,0.1694259643554687,0.1279454827308654,0.045031983,0.4179442226886749,-0.898289859,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1475.0,1.7216891780665577e+18,-0.976630509,0.3600282371044159,0.1694259643554687,0.1279454827308654,0.045031983,0.4179442226886749,-0.898289859,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1476.0,1.7216891780766843e+18,-0.976955771,0.3600844740867615,0.1691774725914001,0.1282753199338913,0.044025782495737,0.4180541038513183,-0.89824158,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1477.0,1.7216891780766843e+18,-0.976955771,0.3600844740867615,0.1691774725914001,0.1282753199338913,0.044025782495737,0.4180541038513183,-0.89824158,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1478.0,1.721689178087139e+18,-0.977280498,0.3601188659667969,0.1688939332962036,0.1285144984722137,0.042882267,0.4181844890117645,-0.898202062,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1479.0,1.721689178087139e+18,-0.977280498,0.3601188659667969,0.1688939332962036,0.1285144984722137,0.042882267,0.4181844890117645,-0.898202062,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1480.0,1.7216891780971402e+18,-0.977609038,0.3601373434066772,0.1685563623905182,0.1289031356573104,0.041547425,0.4183145463466644,-0.898148477,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1481.0,1.7216891780971402e+18,-0.977609038,0.3601373434066772,0.1685563623905182,0.1289031356573104,0.041547425,0.4183145463466644,-0.898148477,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1482.0,1.7216891781066092e+18,-0.977905452,0.3600935935974121,0.1682386994361877,0.1290217787027359,0.040219415,0.4186654388904571,-0.898028493,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1483.0,1.7216891781066092e+18,-0.977905452,0.3600935935974121,0.1682386994361877,0.1290217787027359,0.040219415,0.4186654388904571,-0.898028493,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1484.0,1.7216891781171904e+18,-0.978217125,0.3600313365459442,0.1678512543439865,0.129312127828598,0.0389500819146633,0.4189649522304535,-0.897902966,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1485.0,1.7216891781171904e+18,-0.978217125,0.3600313365459442,0.1678512543439865,0.129312127828598,0.0389500819146633,0.4189649522304535,-0.897902966,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1486.0,1.7216891781268406e+18,-0.978462934,0.3598818778991699,0.1673734933137893,0.1299955993890762,0.0371994636952877,0.4191660583019256,-0.897784591,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1487.0,1.7216891781268406e+18,-0.978462934,0.3598818778991699,0.1673734933137893,0.1299955993890762,0.0371994636952877,0.4191660583019256,-0.897784591,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
